age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,zscores
47,technician,married,secondary,no,-9,no,no,cellular,14,aug,457,2,-1,0,unknown,no,-0.4503752669738704
50,admin.,divorced,secondary,no,3240,no,no,cellular,21,nov,144,2,-1,0,unknown,no,0.6167136700444585
44,management,married,tertiary,no,2982,no,no,unknown,16,jun,55,2,-1,0,unknown,no,0.5319771524234278
27,student,single,secondary,no,2245,no,no,cellular,18,jan,163,1,-1,0,unknown,no,0.2899197358083129
57,retired,married,tertiary,no,1180,yes,yes,unknown,14,may,191,2,-1,0,unknown,no,-0.059864726464546596
46,blue-collar,married,secondary,no,7,no,no,unknown,17,jun,110,2,-1,0,unknown,no,-0.4451202891369073
49,technician,married,tertiary,no,279,yes,no,unknown,19,may,168,4,-1,0,unknown,no,-0.3557856659085338
43,technician,married,secondary,no,714,yes,no,cellular,16,jul,255,1,-1,0,unknown,no,-0.21291595596609825
58,management,married,tertiary,no,3228,no,no,cellular,19,aug,58,2,-1,0,unknown,no,0.6127724366667362
57,management,married,tertiary,no,3431,yes,no,cellular,21,nov,55,2,189,1,failure,no,0.6794449679732061
28,blue-collar,married,unknown,no,486,yes,no,unknown,8,may,180,1,-1,0,unknown,no,-0.2877993901428231
53,blue-collar,married,primary,no,207,no,yes,unknown,4,jul,212,1,-1,0,unknown,no,-0.37943306617486794
48,blue-collar,married,secondary,no,2214,no,no,cellular,19,aug,607,7,-1,0,unknown,no,0.27973821624919676
39,technician,married,secondary,no,-72,yes,no,unknown,26,may,207,2,-1,0,unknown,no,-0.47106674220691286
33,management,single,tertiary,no,2485,yes,no,cellular,2,nov,91,2,-1,0,unknown,no,0.36874440336276004
46,self-employed,married,tertiary,no,0,yes,yes,cellular,17,nov,258,1,-1,0,unknown,no,-0.4474193419405787
47,housemaid,married,primary,no,0,yes,no,telephone,24,jul,193,1,-1,0,unknown,no,-0.4474193419405787
25,technician,single,tertiary,no,468,yes,no,unknown,15,may,147,1,-1,0,unknown,no,-0.29371124020940664
42,services,divorced,secondary,no,167,no,no,unknown,16,jun,119,1,-1,0,unknown,no,-0.39257051076727584
50,admin.,married,secondary,no,106,no,yes,cellular,7,aug,59,2,-1,0,unknown,no,-0.4126051137706978
50,services,married,secondary,no,206,yes,no,unknown,6,may,154,1,-1,0,unknown,no,-0.37976150228967814
32,blue-collar,single,secondary,no,-84,yes,no,cellular,11,may,426,1,-1,0,unknown,no,-0.4750079755846352
44,blue-collar,married,primary,no,-89,no,yes,cellular,23,jul,187,4,-1,0,unknown,no,-0.47665015615868617
38,self-employed,married,secondary,no,173,no,no,cellular,18,aug,205,4,-1,0,unknown,no,-0.39059989407841467
27,services,single,tertiary,no,691,no,yes,cellular,6,feb,357,12,-1,0,unknown,no,-0.22046998660673278
37,technician,married,secondary,no,332,yes,no,cellular,19,nov,342,2,-1,0,unknown,no,-0.3383785518235934
38,blue-collar,married,secondary,no,0,no,no,cellular,20,nov,266,3,-1,0,unknown,no,-0.4474193419405787
51,blue-collar,divorced,secondary,no,44,no,no,unknown,21,may,137,2,-1,0,unknown,no,-0.43296815288893004
35,technician,divorced,tertiary,no,825,yes,no,cellular,17,nov,273,2,-1,0,unknown,no,-0.17645954722216642
31,technician,single,secondary,no,475,no,no,cellular,7,jul,226,1,-1,0,unknown,no,-0.29141218740573527
39,technician,married,secondary,no,1427,yes,no,unknown,28,may,454,1,-1,0,unknown,no,0.02125899389357198
35,services,single,primary,no,739,yes,no,cellular,4,feb,605,1,-1,0,unknown,no,-0.20470505309584333
58,blue-collar,married,secondary,no,1859,yes,no,cellular,18,may,277,2,264,5,failure,no,0.16314339549157694
44,technician,single,secondary,no,7138,no,no,cellular,8,aug,809,2,-1,0,unknown,yes,1.8969576455746051
37,blue-collar,married,secondary,no,395,yes,no,unknown,6,may,219,2,-1,0,unknown,no,-0.317687076590551
43,blue-collar,married,primary,no,487,yes,no,unknown,7,may,548,2,-1,0,unknown,no,-0.28747095402801287
45,admin.,married,primary,no,895,yes,no,unknown,29,may,480,2,-1,0,unknown,no,-0.15346901918545264
48,blue-collar,divorced,secondary,no,501,yes,no,cellular,15,may,12,5,-1,0,unknown,no,-0.2828728484206701
47,management,married,secondary,no,-521,yes,no,cellular,3,apr,148,2,-1,0,unknown,no,-0.6185345577566911
29,management,single,tertiary,no,0,yes,no,unknown,6,may,211,1,-1,0,unknown,no,-0.4474193419405787
35,blue-collar,single,secondary,no,343,yes,no,cellular,6,may,151,2,-1,0,unknown,no,-0.3347657545606812
36,technician,single,secondary,no,103,yes,no,cellular,5,may,122,2,344,2,failure,no,-0.4135904221151284
34,admin.,divorced,secondary,no,2144,yes,no,unknown,23,may,157,1,-1,0,unknown,no,0.256747688212483
27,management,single,tertiary,no,88,no,no,cellular,4,may,143,1,-1,0,unknown,no,-0.4185169638372814
31,admin.,single,secondary,no,527,yes,no,unknown,3,jun,722,2,-1,0,unknown,no,-0.274333509435605
46,self-employed,married,tertiary,no,1148,no,no,telephone,29,jul,104,2,-1,0,unknown,no,-0.0703746821384729
47,services,divorced,secondary,no,-1730,yes,yes,cellular,18,may,178,3,-1,0,unknown,no,-1.015613820562219
36,entrepreneur,married,secondary,yes,1,yes,no,cellular,21,nov,203,1,-1,0,unknown,no,-0.4470909058257685
46,technician,married,unknown,no,312,no,no,cellular,27,aug,129,4,-1,0,unknown,no,-0.3449472741197973
52,management,married,tertiary,no,4504,yes,no,cellular,17,nov,268,2,-1,0,unknown,no,1.0318569191645472
28,self-employed,single,tertiary,no,222,yes,no,cellular,20,apr,13,5,-1,0,unknown,no,-0.374506524452715
47,services,divorced,secondary,no,201,yes,no,unknown,6,may,92,2,-1,0,unknown,no,-0.38140368286372917
44,admin.,married,secondary,no,1807,yes,yes,cellular,8,apr,229,1,313,1,failure,no,0.14606471752144673
51,self-employed,married,tertiary,no,126,yes,no,cellular,10,jul,412,1,-1,0,unknown,no,-0.4060363914744939
30,self-employed,married,tertiary,no,2666,no,no,cellular,5,aug,475,2,93,4,success,yes,0.42819134014340565
62,self-employed,married,tertiary,no,3685,no,no,cellular,3,feb,181,3,-1,0,unknown,no,0.7628677411349961
31,admin.,married,secondary,no,8295,yes,no,cellular,19,nov,541,1,-1,0,unknown,no,2.2769582304100027
32,technician,married,secondary,no,-360,yes,no,cellular,6,may,131,2,344,2,failure,no,-0.5656563432722495
36,admin.,divorced,tertiary,no,281,no,no,cellular,30,jan,60,2,2,1,other,no,-0.3551287936789134
54,blue-collar,married,primary,no,532,no,no,telephone,31,jul,73,2,-1,0,unknown,no,-0.27269132886155406
35,services,married,secondary,no,0,yes,no,cellular,18,may,146,2,-1,0,unknown,no,-0.4474193419405787
52,services,married,secondary,no,627,no,no,cellular,29,aug,174,10,-1,0,unknown,no,-0.24148989795458536
45,management,married,tertiary,no,1788,no,no,cellular,10,dec,364,1,191,4,failure,no,0.13982443134005298
34,self-employed,married,tertiary,no,0,no,no,cellular,28,aug,730,11,-1,0,unknown,yes,-0.4474193419405787
31,blue-collar,married,secondary,no,283,yes,yes,unknown,29,may,37,3,-1,0,unknown,no,-0.354471921449293
35,blue-collar,married,secondary,no,884,yes,no,unknown,9,aug,6,1,-1,0,unknown,no,-0.1570818164483648
42,blue-collar,married,secondary,no,3743,yes,no,unknown,14,may,136,1,-1,0,unknown,no,0.7819170357939875
39,management,single,tertiary,no,168,no,no,cellular,28,jul,56,9,-1,0,unknown,no,-0.39224207465246563
41,blue-collar,married,primary,no,54,yes,no,cellular,10,jul,121,1,-1,0,unknown,no,-0.42968379174082805
28,student,single,secondary,no,949,yes,no,unknown,28,may,1730,1,-1,0,unknown,yes,-0.13573346898570202
39,technician,married,secondary,no,-295,yes,no,unknown,2,jun,288,1,-1,0,unknown,no,-0.5443079958095867
43,services,married,secondary,no,2126,no,no,cellular,5,aug,92,2,-1,0,unknown,no,0.25083583814589944
53,technician,divorced,secondary,no,281,yes,no,cellular,17,apr,171,2,337,9,other,no,-0.3551287936789134
49,blue-collar,married,primary,no,1032,yes,no,unknown,2,jun,41,5,-1,0,unknown,no,-0.1084732714564557
32,blue-collar,married,primary,no,329,yes,no,cellular,3,feb,321,1,-1,0,unknown,no,-0.33936386016802395
29,admin.,married,secondary,no,187,yes,yes,cellular,24,jul,386,2,-1,0,unknown,no,-0.3860017884710719
30,technician,single,secondary,no,700,yes,no,cellular,12,aug,73,2,-1,0,unknown,no,-0.217514061573441
32,technician,married,secondary,no,1308,yes,no,cellular,21,nov,274,3,-1,0,unknown,no,-0.01782490376884142
28,management,single,tertiary,no,9710,no,no,cellular,14,oct,786,2,-1,0,unknown,no,2.741695332866431
53,management,divorced,tertiary,no,93,no,no,cellular,30,jul,219,2,-1,0,unknown,no,-0.4168747832632304
35,management,single,tertiary,no,2576,yes,yes,cellular,6,may,136,3,273,4,failure,no,0.398632089810488
28,admin.,married,secondary,no,17,yes,no,cellular,18,jul,269,1,-1,0,unknown,no,-0.44183592798880533
32,admin.,single,secondary,no,4344,yes,no,cellular,22,jul,159,3,-1,0,unknown,no,0.9793071407949157
45,admin.,married,unknown,no,2033,no,no,cellular,28,may,48,4,-1,0,unknown,no,0.22029127946855118
40,blue-collar,single,unknown,no,-154,yes,yes,unknown,19,may,258,1,-1,0,unknown,no,-0.49799850362134895
29,management,single,tertiary,no,697,no,no,cellular,30,apr,365,1,85,1,success,yes,-0.21849936991787158
51,technician,married,secondary,no,58,yes,no,cellular,11,jul,128,2,-1,0,unknown,no,-0.4283700472815873
45,technician,single,secondary,no,586,no,yes,cellular,28,jul,32,3,-1,0,unknown,no,-0.2549557786618034
35,technician,married,secondary,no,0,no,no,cellular,11,aug,309,2,-1,0,unknown,no,-0.4474193419405787
46,blue-collar,married,primary,no,-326,yes,no,unknown,27,may,59,4,-1,0,unknown,no,-0.5544895153687028
35,blue-collar,married,secondary,no,5310,yes,no,unknown,29,may,97,1,-1,0,unknown,no,1.2965764277015657
32,blue-collar,married,primary,no,-175,yes,no,unknown,21,may,116,1,-1,0,unknown,no,-0.5048956620323631
43,technician,married,secondary,no,328,no,no,cellular,22,aug,79,2,-1,0,unknown,no,-0.33969229628283415
30,services,single,secondary,no,117,no,no,cellular,28,jan,135,1,-1,0,unknown,no,-0.40899231650778567
27,management,married,tertiary,no,1,yes,no,cellular,22,jul,152,1,-1,0,unknown,no,-0.4470909058257685
58,housemaid,married,primary,no,7881,no,no,cellular,28,aug,507,8,-1,0,unknown,no,2.140985678878581
46,blue-collar,married,primary,no,5461,yes,no,cellular,13,may,562,2,174,2,success,no,1.3461702810379053
36,admin.,single,tertiary,no,2622,no,no,cellular,19,nov,640,1,127,5,failure,no,0.413740151091757
41,entrepreneur,single,secondary,no,663,no,no,cellular,24,jul,1204,1,-1,0,unknown,yes,-0.22966619782141828
48,admin.,married,secondary,no,387,no,yes,telephone,20,nov,761,3,-1,0,unknown,no,-0.32031456550903253
56,retired,married,primary,no,0,no,no,unknown,11,jun,188,2,-1,0,unknown,no,-0.4474193419405787
53,self-employed,divorced,secondary,no,8112,yes,yes,cellular,20,nov,64,1,-1,0,unknown,no,2.2168544213997365
32,self-employed,married,secondary,no,409,no,no,cellular,9,mar,217,2,-1,0,unknown,yes,-0.31308897098320826
35,housemaid,married,primary,no,77,no,no,cellular,8,aug,191,1,-1,0,unknown,no,-0.4221297611001935
45,housemaid,married,primary,no,3,yes,yes,unknown,17,jun,128,1,-1,0,unknown,no,-0.4464340335961481
47,technician,married,secondary,no,1465,yes,no,cellular,20,nov,26,1,190,2,failure,no,0.03373956625635945
33,technician,single,secondary,no,161,no,no,cellular,25,aug,66,9,-1,0,unknown,no,-0.394541127456137
53,blue-collar,married,secondary,no,-102,yes,no,cellular,11,may,52,2,-1,0,unknown,no,-0.4809198256512187
36,management,married,tertiary,no,2609,yes,no,unknown,30,may,141,9,-1,0,unknown,no,0.40947048159922445
37,technician,single,secondary,no,123,no,yes,cellular,5,feb,136,1,-1,0,unknown,no,-0.4070216998189245
30,services,married,tertiary,no,523,yes,no,unknown,23,may,253,2,-1,0,unknown,no,-0.2756472538948458
31,technician,married,secondary,no,503,no,no,cellular,20,nov,178,1,-1,0,unknown,no,-0.28221597619104977
23,services,married,secondary,no,83,yes,no,cellular,6,may,199,1,358,1,failure,no,-0.42015914441133234
46,blue-collar,divorced,primary,no,358,no,no,unknown,17,jun,259,2,-1,0,unknown,no,-0.32983921283852824
52,blue-collar,married,secondary,no,372,yes,no,cellular,8,may,478,1,-1,0,unknown,no,-0.3252411072311855
45,technician,married,secondary,no,3583,yes,no,unknown,15,may,191,1,-1,0,unknown,no,0.729367257424356
51,entrepreneur,married,unknown,no,3404,no,no,cellular,31,jul,44,7,-1,0,unknown,no,0.6705771928733308
50,blue-collar,divorced,primary,no,15,yes,no,cellular,12,may,173,2,350,7,failure,no,-0.44249280021842574
59,retired,married,secondary,no,161,yes,no,cellular,21,jul,272,2,-1,0,unknown,no,-0.394541127456137
46,blue-collar,married,secondary,no,84,yes,no,unknown,15,may,49,1,-1,0,unknown,no,-0.41983070829652214
30,management,single,tertiary,no,1761,yes,no,cellular,15,may,229,2,294,1,other,no,0.13095665624017766
40,management,married,tertiary,no,-495,no,yes,cellular,29,jul,303,2,-1,0,unknown,no,-0.609995218771626
53,blue-collar,married,primary,no,6386,yes,no,unknown,12,may,170,8,-1,0,unknown,no,1.6499736872373372
55,technician,married,secondary,no,445,no,no,cellular,4,aug,99,2,-1,0,unknown,no,-0.3012652708500412
42,management,married,tertiary,no,0,yes,no,cellular,15,jul,133,4,-1,0,unknown,no,-0.4474193419405787
54,admin.,divorced,tertiary,no,122,no,no,cellular,26,oct,322,1,547,1,failure,no,-0.4073501359337347
48,admin.,single,secondary,no,3531,yes,no,cellular,20,apr,81,2,287,6,failure,no,0.7122885794542257
42,admin.,divorced,secondary,no,256,no,no,cellular,8,may,322,1,323,1,failure,no,-0.3633396965491683
64,management,married,primary,no,0,yes,no,cellular,16,feb,65,1,-1,0,unknown,no,-0.4474193419405787
51,management,married,tertiary,no,-20,no,no,cellular,19,nov,139,3,-1,0,unknown,no,-0.4539880642367826
51,management,married,secondary,no,0,no,no,unknown,9,jun,224,3,-1,0,unknown,no,-0.4474193419405787
46,self-employed,married,secondary,no,0,no,yes,telephone,25,jul,150,2,-1,0,unknown,no,-0.4474193419405787
31,unemployed,married,secondary,no,20,no,no,cellular,28,jan,304,1,71,1,failure,no,-0.4408506196443747
39,services,single,secondary,no,1048,yes,no,cellular,15,jun,108,1,32,1,failure,no,-0.10321829361949256
30,management,married,tertiary,no,944,no,no,cellular,29,oct,251,2,-1,0,unknown,yes,-0.137375649559753
52,retired,married,secondary,no,1282,no,no,unknown,19,jun,148,5,-1,0,unknown,no,-0.026364242753906534
33,management,married,tertiary,no,340,no,no,cellular,7,aug,402,2,-1,0,unknown,no,-0.3357510629051118
32,admin.,married,secondary,no,48,yes,no,cellular,28,jul,76,3,-1,0,unknown,no,-0.4316544084296892
33,unemployed,single,secondary,no,237,yes,no,cellular,4,feb,1052,2,-1,0,unknown,no,-0.3695799827305621
38,entrepreneur,single,tertiary,no,-274,yes,yes,cellular,29,jan,103,1,247,2,failure,no,-0.5374108373985725
59,management,married,tertiary,no,1574,no,no,unknown,11,jun,181,1,-1,0,unknown,no,0.0695391027706709
50,management,married,tertiary,no,0,no,no,unknown,17,jun,117,3,-1,0,unknown,no,-0.4474193419405787
57,technician,married,tertiary,no,3082,yes,yes,cellular,20,apr,267,2,294,3,failure,no,0.5648207639044475
42,blue-collar,married,secondary,no,505,yes,no,cellular,15,may,117,1,-1,0,unknown,no,-0.28155910396142936
53,management,married,tertiary,no,0,yes,no,cellular,9,jul,296,1,-1,0,unknown,no,-0.4474193419405787
48,technician,married,unknown,no,67,yes,no,unknown,14,may,328,4,-1,0,unknown,no,-0.4254141222482955
43,management,divorced,tertiary,no,0,no,no,cellular,9,jul,134,1,-1,0,unknown,no,-0.4474193419405787
39,technician,married,secondary,no,3494,yes,no,cellular,19,aug,344,4,-1,0,unknown,no,0.7001364432062485
38,management,divorced,tertiary,no,-980,yes,no,unknown,20,may,91,1,-1,0,unknown,no,-0.7692867344545714
43,technician,single,secondary,no,257,yes,no,cellular,2,feb,64,2,-1,0,unknown,no,-0.3630112604343581
57,management,married,tertiary,no,1171,no,no,cellular,8,aug,448,5,-1,0,unknown,no,-0.06282065149783837
42,blue-collar,married,secondary,no,1468,yes,no,unknown,28,may,136,1,-1,0,unknown,no,0.034724874600790046
35,services,married,secondary,no,373,no,yes,unknown,16,jun,162,6,-1,0,unknown,no,-0.32491267111637534
54,entrepreneur,married,tertiary,no,345,no,no,cellular,14,aug,183,6,-1,0,unknown,no,-0.33410888233106084
29,management,married,tertiary,no,1258,yes,no,cellular,29,jan,287,1,-1,0,unknown,no,-0.034246709509351256
49,services,divorced,secondary,no,0,no,no,cellular,28,jul,412,2,-1,0,unknown,yes,-0.4474193419405787
32,technician,single,secondary,no,0,no,no,cellular,18,aug,594,4,-1,0,unknown,yes,-0.4474193419405787
44,management,married,primary,no,5418,yes,yes,cellular,28,jul,58,5,-1,0,unknown,no,1.3320475281010669
30,entrepreneur,single,tertiary,no,-63,yes,no,unknown,3,jun,94,1,-1,0,unknown,no,-0.4681108171736211
57,retired,married,tertiary,no,138,no,no,unknown,26,may,157,5,-1,0,unknown,no,-0.40209515809677154
42,services,married,unknown,no,-1085,no,yes,cellular,21,nov,45,1,-1,0,unknown,no,-0.803772526509642
41,blue-collar,married,primary,no,406,yes,no,unknown,9,may,2462,1,-1,0,unknown,no,-0.3140742793276388
50,admin.,married,secondary,no,1138,yes,yes,cellular,31,jul,73,8,-1,0,unknown,no,-0.07365904328657485
41,technician,single,secondary,no,413,yes,yes,cellular,8,aug,292,2,-1,0,unknown,no,-0.31177522652396744
34,services,single,secondary,no,4062,yes,yes,cellular,15,may,29,1,-1,0,unknown,no,0.8866881564184402
33,blue-collar,divorced,secondary,no,865,yes,no,cellular,18,may,158,2,-1,0,unknown,no,-0.16332210262975855
51,management,married,tertiary,no,812,no,no,telephone,2,jul,248,3,-1,0,unknown,no,-0.18072921671469896
29,management,single,tertiary,no,1431,no,no,cellular,18,jun,201,4,-1,0,unknown,no,0.02257273835281277
29,unknown,single,primary,no,50,yes,no,unknown,7,may,50,2,-1,0,unknown,no,-0.43099753620006886
43,management,married,tertiary,no,1258,no,no,unknown,20,oct,312,1,-1,0,unknown,yes,-0.034246709509351256
31,management,married,tertiary,no,2,yes,no,cellular,18,nov,224,1,-1,0,unknown,no,-0.4467624697109583
55,entrepreneur,married,primary,no,38,no,yes,unknown,19,jun,63,1,-1,0,unknown,no,-0.4349387695777912
57,retired,divorced,tertiary,no,5253,no,no,unknown,18,jun,235,3,-1,0,unknown,no,1.2778555691573845
34,blue-collar,married,secondary,no,1650,yes,yes,telephone,22,jul,351,11,-1,0,unknown,no,0.09450024749624585
53,blue-collar,married,secondary,no,65,no,no,cellular,28,aug,25,18,-1,0,unknown,no,-0.4260709944779159
27,management,single,primary,yes,13,no,no,cellular,30,jan,475,3,-1,0,unknown,yes,-0.4431496724480461
34,technician,married,secondary,yes,-34,yes,no,unknown,27,may,201,5,-1,0,unknown,no,-0.45858616984412537
46,technician,divorced,secondary,no,-824,yes,no,cellular,7,aug,429,3,-1,0,unknown,yes,-0.7180507005441807
59,blue-collar,married,secondary,no,202,yes,no,unknown,7,may,173,1,-1,0,unknown,no,-0.38107524674891896
26,self-employed,single,tertiary,no,1153,no,no,cellular,4,may,238,3,-1,0,unknown,no,-0.06873250156442191
55,management,divorced,tertiary,no,25,no,no,unknown,16,jun,404,3,-1,0,unknown,no,-0.43920843907032375
39,unemployed,single,secondary,no,2645,yes,no,unknown,21,may,339,3,-1,0,unknown,no,0.4212941817323915
33,entrepreneur,married,tertiary,no,2179,yes,yes,cellular,7,may,217,1,167,2,other,no,0.2682429522308399
26,technician,single,secondary,no,152,no,yes,cellular,29,jan,90,1,-1,0,unknown,no,-0.3974970524894288
37,self-employed,divorced,secondary,no,3467,no,no,unknown,9,jun,185,2,-1,0,unknown,no,0.6912686681063732
